2023-04-11 11:45:54,225 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\LENOVO\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\wagon-provider-api-3.5.3.jar
2023-04-11 11:45:54,228 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_31.1.0.jre [9])
2023-04-11 11:45:54,229 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\LENOVO\.p2\pool\plugins\com.google.guava_31.1.0.jre.jar
2023-04-11 11:45:54,230 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [441])
2023-04-11 11:45:54,231 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\LENOVO\.p2\pool\plugins\slf4j.api_1.7.36.jar
2023-04-11 11:45:54,232 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [21])
2023-04-11 11:45:54,234 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\LENOVO\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-04-11 11:45:54,234 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221203-1659 [19])
2023-04-11 11:45:54,235 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\LENOVO\.p2\pool\plugins\javax.annotation_1.3.5.v20221203-1659.jar
2023-04-11 11:45:54,235 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.4.0.v20221112-0806 [41])
2023-04-11 11:45:54,236 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\LENOVO\.p2\pool\plugins\org.apache.commons.cli_1.4.0.v20221112-0806.jar
2023-04-11 11:45:54,236 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [11])
2023-04-11 11:45:54,237 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\LENOVO\.p2\pool\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-04-11 11:45:54,245 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\LENOVO\AppData\Local\Temp\m2e-archetypeGenerator10016355173279944984":
2023-04-11 11:45:54,252 [Worker-33: Launching mavenrun-80cb51da-09a5-4e0e-96a6-bf5e65af9fbd] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=CUCUMBER-APR-2023 -DartifactId=CUCUMBER-APR-2023 -Dversion=0.0.1-SNAPSHOT -Dpackage=CUCUMBER_APR_2023.CUCUMBER_APR_2023 -DoutputDirectory=C:\Users\LENOVO\eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-04-11 11:49:35,413 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\LENOVO\eclipse-workspace\CUCUMBER-APR-2023\pom.xml
2023-04-11 11:49:35,826 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2023-04-11 11:49:35,853 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2023-04-11 11:49:35,975 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2023-04-11 11:49:35,997 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2023-04-11 11:49:36,087 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2023-04-11 11:49:36,500 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2023-04-11 11:49:36,526 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.22.1/maven-surefire-plugin-2.22.1.jar
2023-04-11 11:49:36,603 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.22.1/maven-surefire-plugin-2.22.1.jar
2023-04-11 11:49:36,626 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.0.2/maven-jar-plugin-3.0.2.jar
2023-04-11 11:49:36,713 [Worker-3: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.0.2/maven-jar-plugin-3.0.2.jar
